source,keyword,title,url,published,fetched_at
tanea,Marfin,"Ελλάδα Marfin: Η τεχνητή νοημοσύνη «κλειδί» για την αποκάλυψη του εγκλήματος Με σύγχρονα εργαλεία η εκ νέου ανάλυση στοιχείων στην υπόθεση Marfin, ώστε να εντοπιστούν λεπτομέρειες που δεν διακρίνονταν παλαιότερα ΝΑΤΑΛΙΑ ΔΙΟΝΥΣΙΩΤΗ Πρώτη Δημοσιεύση: 13/07/2026 16:05",https://www.tanea.gr/print/2026/07/13/greece/i-texniti-noimosyni-kleidi-gia-tin-apokalypsi-tou-egklimatos/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 4 Με ποιες υποθέσεις «δένει» η Marfin – Ανοίγουν φακέλους της τρομοκρατίας Τα τρία νέα πρόσωπα που έψαξε η ΕΛ.ΑΣ. για τον εμπρησμό της Marfin και η σύνδεση με σειρά δολοφονιών αλλά και ληστειών Βασίλης Γ. Λαμπρόπουλος Πρώτη Δημοσιεύση: 13/07/2026 14:05,https://www.tanea.gr/print/2026/07/13/greece/me-poies-ypotheseis-denei-i-marfin-anoigoun-fakelous-tis-tromokratias/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 3 Marfin: Συνελήφθη από τις βρετανικές Aρχές η 46χρονη που κατηγορείται για συμμετοχή στον εμπρησμό Αναμένεται τις επόμενες ημέρες να κινηθούν οι διαδικασίες για την έκδοσή της στην Ελλάδα 13/07/2026 08:45,https://www.tanea.gr/2026/07/13/greece/marfin-synelifthi-apo-tis-vretanikes-arxes-i-46xroni/,,2026-07-23T13:14:05Z
tanea,Marfin,Media Διαβάστε στα «ΝΕΑ» της Δευτέρας: Με ποιες υποθέσεις «δένει» η Marfin – Ανοίγουν φάκελοι Διαβάστε στα «ΝΕΑ» της Δευτέρας:Με ποιες υποθέσεις «δένει» η Marfin – Ανοίγουν φάκελοι Ερευνάται η ανάµειξη της ευρύτερης οµάδας των συλληφθέντων σε βοµβιστικές επιθέσεις και ληστείες Πού επικεντρώνεται τώρα η προσοχή της Αντιτροµοκρατικής που συµπληρώνει κοµµάτι-κοµµάτι όλο το παζλ Ενα λογισµικό – κλειδί στην αποκάλυψη του εγκλήµατος 13/07/2026 00:56,https://www.tanea.gr/2026/07/13/media/diavaste-sta-nea-tis-deyteras-me-poies-ypotheseis-denei-i-marfin-anoigoun-fakeloi/,,2026-07-23T13:14:05Z
tanea,Marfin,"Ελλάδα 25 Marfin: Η αποθήκη στο Κουκάκι, το σακίδιο με τα τρία αστέρια και ο φωτορεπόρτερ που οδήγησαν στις ταυτοποιήσεις Όσα αποδείχθηκαν καθοριστικά για την ταυτοποίηση των δραστών 16 χρόνια μετά την τραγωδία 12/07/2026 11:12",https://www.tanea.gr/2026/07/12/greece/marfin-i-apothiki-sto-koukaki-to-sakidio-me-ta-tria-asteria-kai-o-fotoreporter-pou-odigisan-stis-taytopoiiseis/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 3 Υπόθεση Marfin: Στο «κάδρο» ακόμη τρεις ύποπτοι – Φωτογραφίες διακοπών πρόδωσαν τους συλληφθέντες Νέα στοιχεία έρχονται στο φως για την υπόθεση της φονικής επίθεσης στη Marfin τον Μάιο του 2010 11/07/2026 22:15,https://www.tanea.gr/2026/07/11/greece/ypothesi-marfin-sto-kadro-akomi-treis-ypoptoi-poios-o-rolos-toys-sti-foniki-epithesi/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 4 Υπόθεση Marfin: Τι υποστηρίζουν η δικηγόρος και συγγενείς των συλληφθέντων – Ξεσπούν οι επιζώντες Για ανυπόστατη δικογραφία κάνει λόγο η δικηγόρος Άννα Παπαρρούσου - Πότε απολογούνται οι συλληφθέντες 11/07/2026 17:13,https://www.tanea.gr/2026/07/11/greece/ypothesi-marfin-ti-ypostirizoun-i-dikigoros-kai-syggeneis-ton-syllifthenton-ksespoun-oi-epizontes/,,2026-07-23T13:14:05Z
tanea,Marfin,"Ελλάδα 2 «Έχω κενά, δεν με πείθει το email»: Η επιζήσασα της Marfin Μαρία Καραγιάννη μιλά για τις συλλήψεις (video) Η επίθεση είχε στοιχίσει τη ζωή σε τρεις εργαζόμενους στην τράπεζα TANEA Newsroom 11/07/2026 16:56",https://www.tanea.gr/2026/07/11/greece/exo-kena-den-me-peithei-to-email-i-epizisasa-tis-marfin-maria-karagianni-mila-gia-tis-syllipseis-video/,,2026-07-23T13:14:05Z
tanea,Marfin,"Ελλάδα Marfin: Βίντεο, φωτογραφίες και τεχνητή νοημοσύνη οδήγησαν στους συλληφθέντες – Η ανακοίνωση της ΕΛΑΣ Στοιχεία που εξήχθησαν μεταξύ άλλων από βίντεο και φωτογραφίες, τόσο από την έρευνα για τον εμπρησμό της Marfin, το Μάιο του 2010, αλλά και άλλα που προέκυψαν στην πορεία της τρίτης φάσης της έρευνας, την οποία έχει αναλάβει το Τμήμα Ανθρωποκτονιών της Διεύθυνσης Αντιμετώπισης Οργανωμένου Εγκλήματος, καθώς και από φωτογραφικό υλικό που είχε στη διάθεση […] 11/07/2026 14:11",https://www.tanea.gr/2026/07/11/greece/marfin-vinteo-fotografies-kai-texniti-noimosyni-odigisan-stoys-syllifthentes-i-anakoinosi/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 3 Marfin: «Είμαι αθώα» – Η 46χρονη επικοινώνησε με τις Αρχές και επιστρέφει στην Ελλάδα για να καταθέσει Δεν αποκλείεται η επιστροφή της να πραγματοποιηθεί έως τη Δευτέρα 11/07/2026 10:43,https://www.tanea.gr/2026/07/11/greece/marfin-eimai-athoa-i-46xroni-epikoinonise-me-tis-arxes-kai-epistrefei-stin-ellada-gia-na-katathesei/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 23 Marfin: Oι φωτογραφίες που «έκαψαν» τους δράστες 16 χρόνια μετά – Πώς έφτασαν στα ίχνη τους Δύο συλλήψεις και ένταλμα στη Βρετανία - Τι βρέθηκε στο μικροσκόπιο των Αρχών 11/07/2026 08:30,https://www.tanea.gr/2026/07/11/greece/marfin-i-fotografia-pou-ksekleidose-tin-ypothesi-meta-apo-16-xronia-pos-taytopoiithikan-oi-drastes/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα 2 Marfin: Την Τρίτη απολογούνται οι συλληφθέντες – Κατηγορούνται για ανθρωποκτονία από πρόθεση κατά συρροή Μαρτυρίες που συγκλονίζουν - Τα στοιχεία που οδήγησαν στις συλλήψεις Μίνα Μουστάκα 10/07/2026 19:32,https://www.tanea.gr/2026/07/10/greece/marfin-prothesmia-gia-tin-triti-elavan-oi-syllifthentes-katigorountai-gia-anthropoktonia-apo-prothesi-kata-syrroi/,,2026-07-23T13:14:05Z
tanea,Marfin,Ελλάδα Marfin: Στον εισαγγελέα οι δύο συλληφθέντες – Το χρονικό της τραγωδίας Οι συλλήψεις και το ανώνυμο email – Πώς έφτασαν στα πρόσωπα οι Αρχές 10/07/2026 17:25,https://www.tanea.gr/2026/07/10/greece/ston-eisaggelea-oi-dyo-syllifthentes-gia-tin-ypothesi-tis-marfin/,,2026-07-23T13:14:05Z
tanea,Marfin,2,https://www.tanea.gr/search/Marfin/page/2/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Πολιτική Κυριάκος Μητσοτάκης: Κοινό μέτωπο κατά της τρομοκρατίας - Καμία ανοχή στο casus belli Την καθιερωμένη εβδομαδιαία ανασκόπησή του δημοσίευσε ο πρωθυπουργός Κυριάκος Μητσοτάκης, κάνοντας εκτενή αναφορά στις πολιτικές και διεθνείς εξελίξεις των τελευταίων ημερών. Μεταξύ άλλων, στάθηκε στις συλλήψεις για την υπόθεση της Μαρφίν, στη δολοφονία της Βάγιας Νέστορα, στις αποφάσεις της Συνόδου του ΝΑΤΟ, στις εξελίξεις στη Μέση Ανατολή και τα μέτρα για τις τιμές των καυσίμων, […] 12/07/2026 10:13",https://www.tanea.gr/2026/07/12/politics/kyriakos-mitsotakis-marfin-nato-kai-kaysima-sto-epikentro-tis-anaskopisis/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Ενστάσεις Εμπνευση, η Μαρφίν Το γράφω και το ξαναγράφω. Ενα από τα λάθη της κυβέρνησης είναι ότι αφήνει διάφορους τραμπούκους κατά της ομαλότητας της δημόσιας ζωής να κερδίζουν έδαφος και να διευρύνονται – και ενώ στην αρχή η δράση τους είναι παρονυχίδα, το κράτος αναγκάζεται να τους αντιμετωπίσει όταν αφήνουν ανοιχτές πληγές. Μια από τις πληγές αυτές είναι οι […] Ηλίας Κανέλλης Πρώτη Δημοσιεύση: 02/07/2026 17:29",https://www.tanea.gr/print/2026/07/02/opinions/empneysi-i-marfin/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Ενστάσεις Μαρφίν: πριν τις μετα-αλήθειες Η χθεσινή ανακοίνωση του ΣΥΡΙΖΑ, που ζητάει την παραίτηση του Μιχάλη Χρυσοχοΐδη επειδή δεν έχει συλλάβει τους δολοφόνους της Μαρφίν, είναι μνημείο θράσους. Και ένδειξη ότι η πολιτική, μάλιστα σε χώρους που στο παρελθόν επικαλούνταν μια τεράστια παράδοση ιδεών της χειραφέτησης κι οι οποίοι ακόμα διακηρύσσουν ότι εκπροσωπούν τα λαϊκά συμφέροντα, είναι πλέον ισοδύναμη τρολαρίσματος. […] Κανέλλης Ηλίας 06/05/2025 14:59",https://www.tanea.gr/2025/05/06/opinions/marfin-prin-tis-meta-alitheies-online/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Μαρφίν: πριν τις μετα-αλήθειες Η χθεσινή ανακοίνωση του ΣΥΡΙΖΑ, που ζητάει την παραίτηση του Μιχάλη Χρυσοχοΐδη επειδή δεν έχει συλλάβει τους δολοφόνους της Μαρφίν, είναι μνημείο θράσους. Και ένδειξη ότι η πολιτική, μάλιστα σε χώρους που στο παρελθόν επικαλούνταν μια τεράστια παράδοση ιδεών της χειραφέτησης κι οι οποίοι ακόμα διακηρύσσουν ότι εκπροσωπούν τα λαϊκά συμφέροντα, είναι πλέον ισοδύναμη τρολαρίσματος. […] Κανέλλης Ηλίας Πρώτη Δημοσιεύση: 06/05/2025 01:00",https://www.tanea.gr/print/2025/05/06/opinions/marfin-prin-tis-meta-alitheies/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Η αριστερή λήθη της Μαρφίν Είμαι περίεργος να δω σήμερα τις ανακοινώσεις των αριστερών κομμάτων για την επέτειο των 15 χρόνων από το έγκλημα της Μαρφίν, την πυρπόληση του υποκαταστήματος της τράπεζας από οργανωμένη ομάδα κουκουλοφόρων οι οποίοι βγήκαν μέσα από την πρώτη μεγάλη αντιμνημονιακή διαδήλωση και τον θάνατο τριών νέων εργαζομένων: της Αγγελικής Παπαθανασοπούλου, της Παρασκευής Ζούλια και του […] Πρώτη Δημοσιεύση: 05/05/2025 01:00",https://www.tanea.gr/print/2025/05/05/greece/i-aristeri-lithi-tis-marfin/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Ενστάσεις Βεβηλώνοντας τη Μαρφίν Η Ζωή Κωνσταντοπούλου, εμφανίστηκε χθες στον τηλεοπτικό σταθμό Σκάι, όπου επανέφερε στοιχεία των εξαγγελιών για τα οικονομικά του Αλέξη Τσίπρα πριν γίνει κυβέρνηση – το νόμισμα δεν είναι φετίχ («δεν υπερασπιζόμαστε τον δογματισμό των νομισμάτων») – ή για την αλλαγή που η ίδια υπόσχεται (ο Τσίπρας θα άλλαζε την Ευρώπη, η πρόεδρος με τις καρδούλες […] Κανέλλης Ηλίας 28/03/2025 14:46",https://www.tanea.gr/2025/03/28/opinions/vevilonontas-ti-marfin-online/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Βεβηλώνοντας τη Μαρφίν Η Ζωή Κωνσταντοπούλου, εμφανίστηκε χθες στον τηλεοπτικό σταθμό Σκάι, όπου επανέφερε στοιχεία των εξαγγελιών για τα οικονομικά του Αλέξη Τσίπρα πριν γίνει κυβέρνηση – το νόμισμα δεν είναι φετίχ («δεν υπερασπιζόμαστε τον δογματισμό των νομισμάτων») – ή για την αλλαγή που η ίδια υπόσχεται (ο Τσίπρας θα άλλαζε την Ευρώπη, η πρόεδρος με τις καρδούλες […] Κανέλλης Ηλίας Πρώτη Δημοσιεύση: 28/03/2025 01:00",https://www.tanea.gr/print/2025/03/28/opinions/vevilonontas-ti-marfin/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Η σύγκριση της Μαρφίν Η υποκριτική στάση της Αριστεράς στο θέμα των Τεμπών, όπου εργαλειοποιείται ο πόνος, είναι ευκαιριακή – όπως ευκαιριακή είναι συστηματικά η πολιτική της σε όλα τα ζητήματα, είναι άλλωστε και ο βασικός λόγος για την αποτυχία της κυβερνητικής θητείας της το διάστημα 2015-2019. Κι αυτό φαίνεται από τον τρόπο που η Αριστερά αντιμετωπίζει τους νεκρούς […] Πρώτη Δημοσιεύση: 20/02/2025 01:00",https://www.tanea.gr/print/2025/02/20/greece/i-sygkrisi-tis-marfincr/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Να θυμάσαι τη Μαρφίν Η προφυλάκιση των δύο κατηγορούμενων για τη δολοφονία του δημοσιογράφου Γιώργου Καραϊβάζ στερεί από την Αριστερά ένα από τα «επιχειρήματά» της κατά της δήθεν αυταρχικής κυβέρνησης Μητσοτάκη που δήθεν φαλκιδεύει την ελευθερία του Τύπου. Αποδείχτηκε ότι οι διωκτικές αρχές ερευνούσαν και, όταν έκριναν ότι έχουν «δέσει» την υπόθεση, προχώρησαν σε συλλήψεις. Ηδη, η ΕΣΗΕΑ (που […] Κανέλλης Ηλίας Πρώτη Δημοσιεύση: 05/05/2023 05:00",https://www.tanea.gr/print/2023/05/05/opinions/na-thymasai-ti-marfin/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Οι ανοιχτές πληγές της Μαρφίν Πάνε 12 χρόνια από τότε που, στις 5 Μαΐου 2010, μια ομάδα κουκουλοφόρων, φωνάζοντας «φωτιά στους πλούσιους», λαμπάδιασε με μολότοφ το κτίριο της οδού Σταδίου 23 με αποτέλεσμα να καούν ζωντανοί τρεις υπάλληλοι της Μαρφίν. Ηταν ένα ηχηρό προειδοποιητικό μήνυμα για το τι επρόκειτο να ακολουθήσει καθώς ανεξέλεγκτοι «αγανακτισμένοι» κάθε χρώματος πολιορκούσαν τη Βουλή των […] Μειμάρογλου Γιάννης Πρώτη Δημοσιεύση: 05/05/2022 05:00",https://www.tanea.gr/print/2022/05/05/opinions/oi-anoixtes-pliges-tis-marfin/,,2026-07-23T13:14:05Z
tanea,Μαρφίν,"Έντυπη Έκδοση Θα βρεθούν οι δολοφόνοι της Μαρφίν; Μεθαύριο, στις 5 Μαΐου, συμπληρώνονται δώδεκα χρόνια από τον εμπρησμό του τραπεζικού καταστήματος της Μαρφίν, στην οδό Σταδίου, και του θανάτου των τριών υπαλλήλων της, της Αγγελικής Παπαθανασοπούλου, της Παρασκευής Ζούλια και του Επαμεινώνδα Τσάκαλη. Η πολιτεία, με μεγάλη καθυστέρηση, τους τιμά κάθε χρόνο, αν και το μνημείο στη μνήμη τους βανδαλίστηκε πριν από μερικούς […] Κανέλλης Ηλίας Πρώτη Δημοσιεύση: 03/05/2022 05:00",https://www.tanea.gr/print/2022/05/03/greece/tha-vrethoun-oi-dolofonoi-tis-marfin/,,2026-07-23T13:14:05Z
tanea,υπόθεση Marfin,"Ελλάδα Υπόθεση Marfin: 14χρόνια μετά, ο Άρειος Πάγος ρίχνει ευθύνες στην τράπεζα για τους 3 νεκρούς Στην τράπεζα επιρρίπτει ευθύνες ο Άρειος Πάγος με απόφασή του, σχετικά με τα τρία άτομα που έχασαν τη ζωή τους στη Marfin το 2010 12/12/2024 12:27",https://www.tanea.gr/2024/12/12/greece/ypothesi-marfin-14xronia-meta-o-areios-pagos-rixnei-eythynes-stin-trapeza-gia-tous-3-nekrous/,,2026-07-23T13:14:05Z
tanea,εμπρησμός Marfin,Ιστορικό Αρχείο Φονικός εμπρησμός Marfin: To ατιμώρητο έγκλημα Όσα δήλωσαν και κατέθεσαν οι αυτόπτες μάρτυρες του φονικού εμπρησμού της Marfin το 2010 05/05/2023 09:48,https://www.tanea.gr/2023/05/05/istoriko-arxeio/fonikos-emprismos-marfin-to-atimorito-egklima/,,2026-07-23T13:14:05Z
news247,Marfin,Πρότζεκτ Μαρφίν: Όταν η αμφιβολία γίνεται καθήκον του πολίτη,https://www.news247.gr/gnomes/protzekt-marfin-otan-i-amfivolia-ginetai-kathikon-tou-politi/,,2026-07-23T13:14:05Z
news247,Marfin,Έχετε 5 λεπτά να μιλήσουμε για το τεκμήριο της αθωότητας σε Άργος και Marfin;,https://www.news247.gr/magazine/la-gkreka-beletsa/exete-5-lepta-na-milisoume-gia-to-tekmirio-tis-athootitas-se-argos-kai-marfin/,,2026-07-23T13:14:05Z
news247,Marfin,Μarfin: Παραβίαση των προσωπικών δεδομένων της 46χρονης καταγγέλλει ο δικηγόρος της,https://www.news247.gr/ellada/marfin-paraviasi-ton-prosopikon-dedomenon-tis-46xronis-katangellei-o-dikigoros-tis/,,2026-07-23T13:14:05Z
news247,Marfin,Τραγωδία της Marfin,https://www.news247.gr/tag/marfin/,,2026-07-23T13:14:05Z
news247,Marfin,"Mαρτυρία για τη Μarfin: “Εκαναν άνω κάτω το σπίτι μου, είδαν το όνομά μου στο ανώνυμο e-mail”",https://www.news247.gr/ellada/martiria-gia-ti-marfin-ekanan-ano-kato-to-spiti-mou-eidan-to-onoma-mou-sto-anonimo-e-mail/,,2026-07-23T13:14:05Z
news247,Marfin,Υπόθεση Marfin: Οι μαρτυρίες και οι συγκρίσεις των ευρημάτων από τα Εγκληματολογικά Εργαστήρια,https://www.news247.gr/ellada/ipothesi-marfin-oi-martiries-kai-oi-sigkriseis-ton-evrimaton-apo-ta-egklimatologika-ergastiria/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Αναζητείται ο αποστολέας του ανώνυμου e-mail,https://www.news247.gr/ellada/marfin-anaziteitai-o-apostoleas-tou-anonimou-e-mail/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Two 42-year-old defendants transferred to Nafplio and Malandrino prisons,https://www.news247.gr/en/marfin-two-42-year-old-defendants-transferred-to-nafplio-and-malandrino-prisons/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Στις φυλακές Ναυπλίου και Μαλανδρίνου οι δύο 42χρονοι κατηγορούμενοι,https://www.news247.gr/ellada/marfin-stis-filakes-nafpliou-kai-malandrinou-oi-dio-42xronoi-katigoroumenoi/,,2026-07-23T13:14:05Z
news247,Marfin,Καμπαγιάννης για Marfin: Τα μεγάλα κενά πίσω από τις προφυλακίσεις,https://www.news247.gr/ellada/kampagiannis-gia-marfin-ta-megala-kena-piso-apo-tis-profilakiseis/,,2026-07-23T13:14:05Z
news247,Marfin,"Marfin: Δύο προφυλακίσεις, μία έκδοση και πλήθος ερωτημάτων",https://www.news247.gr/ellada/marfin-dio-profilakiseis-mia-ekdosi-kai-plithos-erotimaton/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Two arrested men remanded in custody – They deny the charges,https://www.news247.gr/en/marfin-two-arrested-men-remanded-in-custody-they-deny-the-charges/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Προσωρινά κρατούμενοι οι δύο συλληφθέντες – Αρνούνται τις κατηγορίες,https://www.news247.gr/ellada/marfin-prosorina-kratoumenoi-oi-dio-sillifthentes/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Στην Ελλάδα θα εκδοθεί η 46χρονη που συνελήφθη στη Βρετανία,https://www.news247.gr/ellada/marfin-stin-ellada-tha-ekdothei-i-46xroni-pou-sinelifthi-sti-vretania/,,2026-07-23T13:14:05Z
news247,Marfin,Marfin: Two suspects appear before investigating judge in Athens,https://www.news247.gr/en/marfin-two-suspects-appear-before-investigating-judge-in-athens/,,2026-07-23T13:14:05Z
news247,Marfin,ΠΕΡΙΣΣΟΤΕΡΑ ΑΡΘΡΑ,https://www.news247.gr/page/2/?s=Marfin,,2026-07-23T13:14:05Z
news247,υπόθεση Marfin,Υπόθεση Marfin: Δύο επιπλέον ύποπτοι δράστες στο κάδρο – Πού στρέφονται οι έρευνες,https://www.news247.gr/ellada/ipothesi-marfin-dio-epipleon-ipoptoi-drastes-sto-kadro-pou-strefontai-oi-erevnes/,,2026-07-23T13:14:05Z
newsgr,Marfin,Νέο βίντεο-ντοκουμέντο από τη στιγμή του εμπρησμού της Marfin 16 χρόνια πριν,https://www.news.gr/ellada/article/4178966/neo-vinteo-ntokoumento-apo-ti-stigmi-tou-emprismou-tis-marfin-16-chronia-prin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Μέσα σε ελάχιστα δευτερόλεπτα πυκνός μαύρος καπνός κάλυψε το ισόγειο της τράπεζας,https://www.news.gr/ellada/article/4178966/neo-vinteo-ntokoumento-apo-ti-stigmi-tou-emprismou-tis-marfin-16-chronia-prin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Την παραβίαση των προσωπικών δεδομένων της 46χρονης κατηγορούμενης για τον εμπρησμό Marfin καταγγέλλει ο δικηγόρος της,https://www.news.gr/ellada/article/4178867/tin-paraviasi-ton-prosopikon-dedomenon-tis-46chronis-katigoroumenis-gia-tin-marfin-katangelli-o-dikigoros-tis.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Με αφορμή τη δημοσιοποίηση ονομάτων και φωτογραφιών που αφορούν την ίδια και πρόσωπα του περιβάλλοντος της,https://www.news.gr/ellada/article/4178867/tin-paraviasi-ton-prosopikon-dedomenon-tis-46chronis-katigoroumenis-gia-tin-marfin-katangelli-o-dikigoros-tis.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Οι φωτογραφίες-ντοκουμέντο που οδήγησαν στην «ταυτοποίηση» των σακιδίων των κατηγορουμένων για τον εμπρησμό της Marfin,https://www.news.gr/ellada/article/4178822/i-fotografies-ntokoumento-pou-odigisan-stin-taftopiisi-ton-sakidion-ton-katigoroumenon-ston-emprismo-tis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Τι αναφέρει η έκθεση της Διεύθυνσης Εγκληματολογικών Ερευνών,https://www.news.gr/ellada/article/4178822/i-fotografies-ntokoumento-pou-odigisan-stin-taftopiisi-ton-sakidion-ton-katigoroumenon-ston-emprismo-tis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Marfin: Στο «μικροσκόπιο» το ανώνυμο email,https://www.news.gr/ellada/article/4177801/marfin-sto-mikroskopio-to-anonimo-email.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Παράσταση υποστήριξης κατηγορίας υπέβαλλαν συγγενείς θύματος - Με ποιο σκεπτικό προφυλακίστηκαν οι δύο κατηγορούμενοι,https://www.news.gr/ellada/article/4177801/marfin-sto-mikroskopio-to-anonimo-email.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Στις φυλακές Ναυπλίου και Μαλανδρίνου οι δύο 42χρονοι κατηγορούμενοι για τον φονικό εμπρησμό στην Marfin,https://www.news.gr/ellada/article/4177786/stis-filakes-nafpliou-ke-malandrinou-i-dio-42chroni-katigoroumeni-gia-ton-foniko-emprismo-stin-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Σε λίγες ημέρες αναμένεται να φτάσει και στην Ελλάδα, από την Αγγλία, η 46χρονη",https://www.news.gr/ellada/article/4177786/stis-filakes-nafpliou-ke-malandrinou-i-dio-42chroni-katigoroumeni-gia-ton-foniko-emprismo-stin-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Λατινοπούλου για Marfin: «Όλο αυτό προέρχεται από την αριστερή βία και τρομοκρατία»,https://www.news.gr/politikh/article/4177464/latinopoulou-gia-marfin-olo-afto-proerchete-apo-tin-aristeri-via-ke-tromokratia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Η πρόεδρος της Φωνής Λογικής χαρακτήρισε άδικη την προφυλάκιση των δύο αστυνομικών που πυροβόλησαν στο κεφάλι τον 20χρονο στο Άργος,https://www.news.gr/politikh/article/4177464/latinopoulou-gia-marfin-olo-afto-proerchete-apo-tin-aristeri-via-ke-tromokratia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,«Ναι» στην έκδοσή της από την Βρετανία στην Ελλάδα είπε η 46χρονη που κατηγορείται για τον εμπρησμό της Marfin,https://www.news.gr/ellada/article/4176945/ne-stin-ekdosi-tis-apo-tin-vretania-stin-ellada-ipe-i-46chroni-pou-katigorite-gia-ton-emprismo-tis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Εντός 10 ημερών θα έχει προχωρήσει η υπόθεσή της,https://www.news.gr/ellada/article/4176945/ne-stin-ekdosi-tis-apo-tin-vretania-stin-ellada-ipe-i-46chroni-pou-katigorite-gia-ton-emprismo-tis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Προφυλακιστέοι οι δύο 42χρονοι για την φονική πυρκαγιά στην Marfin,https://www.news.gr/ellada/article/4177007/propsilakizonte-i-dio-42chroni-gia-tin-foniki-pirkagia-sti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Στο πλευρό τους, στα δικαστήρια της Ευελπίδων βρέθηκαν από νωρίς το πρωί δεκάδες αλληλέγγυοι",https://www.news.gr/ellada/article/4177007/propsilakizonte-i-dio-42chroni-gia-tin-foniki-pirkagia-sti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Χρυσοχοΐδης για Marfin: Το υλικό υπήρχε αλλά δεν είχε αξιοποιηθεί όπως έπρεπε, μετά από κάποια λάθη που είχαν γίνει στο παρελθόν",https://www.news.gr/politikh/article/4176569/chrisocho%ce%90dis-gia-marfin-to-iliko-ipirche-alla-den-iche-axiopiithi-opos-eprepe.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"«Υπεύθυνοι αξιωματικοί, έχουν βάλει την υπογραφή τους κάτω από συγκεκριμένα συμπεράσματα»",https://www.news.gr/politikh/article/4176569/chrisocho%ce%90dis-gia-marfin-to-iliko-ipirche-alla-den-iche-axiopiithi-opos-eprepe.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Marfin: Απολογούνται σήμερα οι δύο κατηγορούμενοι – «Δεν υπάρχει ταυτοποίηση των προσώπων, με τα πρόσωπα που υπάρχουν στις φωτογραφίες»",https://www.news.gr/ellada/article/4176315/marfin-apologounte-simera-i-dio-katigoroumeni.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Η υπεράσπιση αμφισβητεί την αξιοπιστία της δικογραφίας,https://www.news.gr/ellada/article/4176315/marfin-apologounte-simera-i-dio-katigoroumeni.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Εμπρησμός Marfin: Για «ισχνά στοιχεία» μιλούν οι συνήγοροι υπεράσπισης των κατηγορουμένων,https://www.news.gr/ellada/article/4175955/emprismos-marfin-gia-ischna-stichia-miloun-i-sinigori-iperaspisis-ton-katigoroumenon.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Απολογούνται την Τρίτη,https://www.news.gr/ellada/article/4175955/emprismos-marfin-gia-ischna-stichia-miloun-i-sinigori-iperaspisis-ton-katigoroumenon.html,,2026-07-23T13:14:05Z
